Emp_ID,Age,Age_ Group,Attrition,Business_ Travel, Daily _Rate ,Department,Distance _From _Home(miles),Education,Education_Field,Employee_Count,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status, Monthly_Income ,Salary_Slab, Monthly_Rate ,Num_Companies_Worked For,Over_18,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Current_Manager
RM027,32,26-35,Yes,Travel_Frequently," 1,125 ",Research & Development,16,1,Life Sciences,1,33,2,Female,72,1,1,Research Scientist,1,Single," 3,919 ",Upto 5k," 4,681 ",1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,
RM061,32,26-35,No,Travel_Rarely, 427 ,Research & Development,1,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married," 6,162 ",5k-10k," 10,877 ",1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8
RM074,32,26-35,No,Travel_Rarely, 548 ,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married," 6,220 ",5k-10k," 7,346 ",1,Y,No,17,3,2,80,2,10,3,3,10,4,0,
RM095,32,26-35,No,Travel_Rarely," 1,093 ",Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single," 5,010 ",5k-10k," 24,301 ",1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7
RM102,32,26-35,No,Travel_Rarely, 827 ,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single," 2,956 ",Upto 5k," 15,178 ",1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0
RM141,32,26-35,Yes,Travel_Rarely," 1,033 ",Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single," 4,200 ",Upto 5k," 10,224 ",7,Y,No,22,4,1,80,0,10,2,4,5,4,0,
RM145,32,26-35,No,Travel_Frequently, 689 ,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced," 4,668 ",Upto 5k," 22,812 ",0,Y,No,17,3,4,80,3,9,2,4,8,7,0,
RM155,32,26-35,No,Travel_Frequently, 967 ,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single," 8,998 ",5k-10k," 15,589 ",1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
RM170,32,26-35,No,Travel_Rarely, 120 ,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single," 3,038 ",Upto 5k," 12,430 ",3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
RM211,32,26-35,Yes,Travel_Rarely," 1,045 ",Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married," 10,400 ",10k-15k," 25,812 ",1,Y,No,11,3,3,80,0,14,2,2,14,8,9,
RM239,32,26-35,No,Travel_Rarely," 1,401 ",Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married," 3,931 ",Upto 5k," 20,990 ",2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
RM240,32,26-35,Yes,Travel_Rarely, 515 ,Research & Development,1,3,Life Sciences,1,331,4,Male,62,2,1,Laboratory Technician,3,Single," 3,730 ",Upto 5k," 9,571 ",0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
RM242,32,26-35,No,Non-Travel, 976 ,Sales,26,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married," 4,465 ",Upto 5k," 12,069 ",0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
RM261,32,26-35,No,Travel_Frequently," 1,311 ",Research & Development,7,3,Life Sciences,1,359,2,Male,100,4,1,Laboratory Technician,2,Married," 2,794 ",Upto 5k," 26,062 ",1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3
RM263,32,26-35,No,Travel_Rarely, 128 ,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single," 2,176 ",Upto 5k," 19,737 ",4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4
RM307,32,26-35,No,Travel_Rarely, 906 ,Sales,7,3,Life Sciences,1,420,4,Male,91,2,2,Sales Executive,3,Married," 5,484 ",5k-10k," 16,985 ",1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8
RM320,32,26-35,No,Travel_Rarely, 588 ,Sales,8,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married," 5,228 ",5k-10k," 24,624 ",1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9
RM323,32,26-35,No,Travel_Rarely," 1,018 ",Research & Development,2,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single," 5,055 ",5k-10k," 10,557 ",7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7
RM352,32,26-35,No,Travel_Rarely," 1,062 ",Research & Development,2,3,Medical,1,471,3,Female,75,3,1,Laboratory Technician,2,Married," 2,370 ",Upto 5k," 3,956 ",1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7
RM470,32,26-35,Yes,Non-Travel," 1,474 ",Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married," 4,707 ",Upto 5k," 23,914 ",8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2
RM501,32,26-35,No,Travel_Rarely, 646 ,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married," 6,322 ",5k-10k," 18,089 ",1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5
RM528,32,26-35,No,Travel_Rarely, 929 ,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single," 5,396 ",5k-10k," 21,703 ",1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
RM532,32,26-35,No,Travel_Rarely," 1,018 ",Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single," 11,159 ",10k-15k," 19,373 ",3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
RM559,32,26-35,No,Travel_Frequently, 430 ,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married," 5,309 ",5k-10k," 21,146 ",1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
RM601,32,26-35,No,Travel_Rarely, 859 ,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married," 6,162 ",5k-10k," 19,124 ",1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
RM623,32,26-35,No,Travel_Rarely, 117 ,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced," 4,403 ",Upto 5k," 9,250 ",2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
RM627,32,26-35,No,Travel_Rarely, 638 ,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married," 5,175 ",5k-10k," 22,162 ",5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
RM638,32,26-35,No,Non-Travel, 300 ,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced," 2,314 ",Upto 5k," 9,148 ",0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
RM642,32,26-35,No,Travel_Frequently, 379 ,Sales,5,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married," 6,524 ",5k-10k," 8,891 ",1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
RM657,32,26-35,Yes,Travel_Rarely, 374 ,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single," 2,795 ",Upto 5k," 18,016 ",1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
RM683,32,26-35,No,Non-Travel," 1,184 ",Research & Development,1,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married," 2,332 ",Upto 5k," 3,974 ",6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
RM693,32,26-35,No,Travel_Rarely, 498 ,Research & Development,3,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married," 6,725 ",5k-10k," 13,554 ",1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3
RM757,32,26-35,No,Non-Travel," 1,109 ",Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single," 4,025 ",Upto 5k," 11,135 ",9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
RM851,32,26-35,No,Non-Travel, 862 ,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced," 2,827 ",Upto 5k," 14,947 ",1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
RM881,32,26-35,No,Travel_Frequently, 116 ,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married," 2,743 ",Upto 5k," 7,331 ",1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
RM882,32,26-35,No,Travel_Frequently," 1,316 ",Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single," 4,998 ",Upto 5k," 2,338 ",4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
RM936,32,26-35,No,Travel_Rarely, 604 ,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married," 6,209 ",5k-10k," 11,693 ",1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
RM940,32,26-35,Yes,Travel_Rarely," 1,089 ",Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married," 4,883 ",Upto 5k," 22,845 ",1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
RM992,32,26-35,No,Travel_Rarely, 499 ,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married," 4,078 ",Upto 5k," 20,497 ",0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
RM1027,32,26-35,No,Travel_Rarely, 601 ,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married," 9,204 ",5k-10k," 23,343 ",4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
RM1076,32,26-35,No,Travel_Rarely, 495 ,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single," 11,244 ",10k-15k," 21,072 ",2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
RM1102,32,26-35,No,Travel_Rarely, 824 ,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married," 5,878 ",5k-10k," 15,624 ",3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
RM1114,32,26-35,No,Non-Travel," 1,200 ",Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married," 4,087 ",Upto 5k," 25,174 ",4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
RM1140,32,26-35,No,Travel_Rarely, 634 ,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married," 3,312 ",Upto 5k," 18,783 ",3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
RM1191,32,26-35,No,Travel_Rarely, 977 ,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced," 5,470 ",5k-10k," 25,518 ",0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
RM1206,32,26-35,Yes,Travel_Rarely," 1,259 ",Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single," 1,393 ",Upto 5k," 24,852 ",1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
RM1227,32,26-35,No,Travel_Frequently, 585 ,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,3,Married," 3,433 ",Upto 5k," 17,360 ",6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
RM1238,32,26-35,Yes,Travel_Rarely, 964 ,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single," 6,735 ",5k-10k," 12,147 ",6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
RM1242,32,26-35,No,Travel_Rarely, 371 ,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married," 9,610 ",5k-10k," 3,840 ",3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
RM1261,32,26-35,No,Non-Travel, 953 ,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single," 2,718 ",Upto 5k," 17,674 ",2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
RM1320,32,26-35,No,Travel_Frequently," 1,318 ",Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single," 4,648 ",Upto 5k," 26,075 ",8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
RM1327,32,26-35,Yes,Travel_Rarely, 414 ,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single," 9,907 ",5k-10k," 26,186 ",7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
RM1376,32,26-35,Yes,Travel_Frequently, 238 ,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single," 2,432 ",Upto 5k," 15,318 ",3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
RM1389,32,26-35,No,Non-Travel," 1,146 ",Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced," 6,667 ",5k-10k," 16,542 ",5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
RM1395,32,26-35,No,Travel_Rarely," 1,373 ",Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single," 9,679 ",5k-10k," 10,138 ",8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
RM1427,32,26-35,No,Travel_Rarely, 267 ,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single," 2,837 ",Upto 5k," 15,919 ",1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
RM1429,32,26-35,No,Travel_Rarely, 234 ,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married," 2,269 ",Upto 5k," 18,024 ",0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
RM1432,32,26-35,No,Travel_Rarely, 801 ,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married," 10,422 ",10k-15k," 24,032 ",1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
RM1450,32,26-35,No,Travel_Rarely, 529 ,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single," 2,439 ",Upto 5k," 11,288 ",1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
RM004,33,26-35,No,Travel_Frequently," 1,392 ",Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married," 2,909 ",Upto 5k," 23,159 ",1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0
RM031,33,26-35,No,Travel_Rarely, 924 ,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single," 2,496 ",Upto 5k," 6,670 ",4,Y,No,11,3,4,80,0,7,3,3,1,1,0,
RM040,33,26-35,No,Travel_Frequently," 1,141 ",Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married," 5,376 ",5k-10k," 3,193 ",2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3
RM056,33,26-35,No,Travel_Frequently, 515 ,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single," 13,458 ",10k-15k," 15,146 ",1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12
RM122,33,26-35,No,Non-Travel, 750 ,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married," 6,146 ",5k-10k," 15,480 ",0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
RM177,33,26-35,No,Travel_Rarely, 134 ,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single," 2,500 ",Upto 5k," 10,515 ",0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
RM186,33,26-35,No,Travel_Rarely, 931 ,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married," 2,756 ",Upto 5k," 4,673 ",1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
RM222,33,26-35,No,Travel_Rarely, 147 ,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married," 2,622 ",Upto 5k," 13,248 ",6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
RM235,33,26-35,Yes,Travel_Rarely, 813 ,Research & Development,14,3,Medical,1,325,3,Male,58,3,1,Laboratory Technician,4,Married," 2,436 ",Upto 5k," 22,149 ",5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
RM237,33,26-35,Yes,Travel_Rarely, 465 ,Research & Development,2,2,Life Sciences,1,328,1,Female,39,3,1,Laboratory Technician,1,Married," 2,707 ",Upto 5k," 21,509 ",7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
RM247,33,26-35,No,Travel_Rarely, 832 ,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married," 2,911 ",Upto 5k," 14,776 ",1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
RM314,33,26-35,No,Travel_Frequently, 553 ,Research & Development,5,4,Life Sciences,1,428,4,Female,74,3,3,Manager,2,Married," 11,878 ",10k-15k," 23,364 ",6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8
RM329,33,26-35,No,Travel_Frequently, 508 ,Sales,10,3,Marketing,1,446,2,Male,46,2,2,Sales Executive,4,Single," 4,682 ",Upto 5k," 4,317 ",3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1
RM364,33,26-35,Yes,Travel_Rarely, 350 ,Sales,5,3,Marketing,1,485,4,Female,34,3,1,Sales Representative,3,Single," 2,851 ",Upto 5k," 9,150 ",1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
RM436,33,26-35,Yes,Travel_Rarely," 1,277 ",Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married," 13,610 ",10k-15k," 24,619 ",7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7
RM437,33,26-35,Yes,Travel_Rarely, 587 ,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced," 3,408 ",Upto 5k," 6,705 ",7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3
RM456,33,26-35,No,Travel_Rarely, 922 ,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced," 16,184 ",15k+," 22,578 ",4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5
RM500,33,26-35,No,Travel_Rarely," 1,216 ",Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced," 7,104 ",5k-10k," 20,431 ",0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2
RM510,33,26-35,No,Travel_Frequently," 1,296 ",Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced," 7,725 ",5k-10k," 5,335 ",3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
RM515,33,26-35,Yes,Travel_Frequently," 1,076 ",Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single," 3,348 ",Upto 5k," 3,164 ",1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
RM563,33,26-35,Yes,Travel_Rarely, 527 ,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single," 2,686 ",Upto 5k," 5,207 ",1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
RM591,33,26-35,No,Travel_Rarely, 213 ,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married," 11,691 ",10k-15k," 25,995 ",0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
RM592,33,26-35,Yes,Travel_Rarely, 118 ,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single," 5,324 ",5k-10k," 26,507 ",5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
RM620,33,26-35,No,Travel_Rarely, 586 ,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced," 4,037 ",Upto 5k," 21,816 ",1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
RM656,33,26-35,No,Travel_Rarely," 1,075 ",Human Resources,3,2,Human Resources,1,910,4,Male,57,3,1,Human Resources,2,Divorced," 2,277 ",Upto 5k," 22,650 ",3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
RM674,33,26-35,No,Travel_Rarely," 1,198 ",Research & Development,1,4,Other,1,939,3,Male,100,2,1,Research Scientist,1,Single," 2,799 ",Upto 5k," 3,339 ",3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
RM695,33,26-35,No,Travel_Rarely," 1,069 ",Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single," 6,949 ",5k-10k," 12,291 ",0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
RM711,33,26-35,No,Non-Travel, 722 ,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single," 17,444 ",15k+," 20,489 ",1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0
RM713,33,26-35,No,Travel_Rarely, 461 ,Research & Development,13,1,Life Sciences,1,995,2,Female,53,3,1,Research Scientist,4,Single," 3,452 ",Upto 5k," 17,241 ",3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
RM716,33,26-35,No,Travel_Frequently, 827 ,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married," 5,488 ",5k-10k," 20,161 ",1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
RM755,33,26-35,No,Non-Travel," 1,038 ",Sales,8,1,Life Sciences,1,1044,2,Female,88,2,1,Sales Representative,4,Single," 2,342 ",Upto 5k," 21,437 ",0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2
RM791,33,26-35,No,Travel_Rarely, 654 ,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced," 7,119 ",5k-10k," 21,214 ",4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2
RM793,33,26-35,Yes,Travel_Frequently, 827 ,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single," 4,508 ",Upto 5k," 3,129 ",1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8
RM799,33,26-35,Yes,Travel_Rarely," 1,017 ",Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single," 2,313 ",Upto 5k," 2,993 ",4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
RM803,33,26-35,No,Travel_Frequently, 970 ,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married," 4,302 ",Upto 5k," 13,401 ",0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
RM830,33,26-35,Yes,Travel_Rarely, 603 ,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single," 8,224 ",5k-10k," 18,385 ",0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
RM864,33,26-35,No,Travel_Rarely, 147 ,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married," 3,600 ",Upto 5k," 8,429 ",1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
RM873,33,26-35,No,Travel_Frequently," 1,146 ",Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married," 4,539 ",Upto 5k," 4,905 ",1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
RM884,33,26-35,No,Travel_Rarely, 117 ,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married," 2,781 ",Upto 5k," 6,311 ",0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
RM909,33,26-35,No,Travel_Rarely, 536 ,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced," 8,380 ",5k-10k," 21,708 ",0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
RM991,33,26-35,No,Travel_Frequently," 1,111 ",Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married," 9,998 ",5k-10k," 19,293 ",6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
RM1048,33,26-35,No,Travel_Frequently, 430 ,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married," 4,373 ",Upto 5k," 17,456 ",0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
RM1067,33,26-35,No,Travel_Rarely," 1,099 ",Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married," 3,838 ",Upto 5k," 8,192 ",8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
RM1075,33,26-35,No,Travel_Rarely, 516 ,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single," 6,388 ",5k-10k," 22,049 ",2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
RM1092,33,26-35,No,Travel_Rarely, 575 ,Research & Development,25,3,Life Sciences,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single," 4,320 ",Upto 5k," 24,152 ",1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
RM1096,33,26-35,No,Travel_Rarely, 589 ,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married," 5,207 ",5k-10k," 22,949 ",1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
RM1106,33,26-35,No,Travel_Rarely," 1,242 ",Sales,8,4,Life Sciences,1,1560,1,Male,46,3,2,Sales Executive,1,Married," 6,392 ",5k-10k," 10,589 ",2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
RM1190,33,26-35,No,Travel_Rarely, 392 ,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced," 5,505 ",5k-10k," 3,921 ",1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4
RM1199,33,26-35,No,Non-Travel, 530 ,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced," 5,368 ",5k-10k," 16,130 ",1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
RM1211,33,26-35,No,Travel_Rarely, 267 ,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married," 2,028 ",Upto 5k," 13,637 ",1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
RM1254,33,26-35,No,Non-Travel," 1,283 ",Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single," 5,147 ",5k-10k," 10,697 ",8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
RM1256,33,26-35,Yes,Travel_Rarely, 211 ,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single," 8,564 ",5k-10k," 10,092 ",2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
RM1266,33,26-35,No,Non-Travel, 775 ,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced," 3,055 ",Upto 5k," 6,194 ",5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
